uid,eventType,datetime,home_stay
u31,HomeMobility,2013-04-11 06:30:46,True
u31,HomeMobility,2013-04-11 06:50:45,True
u31,HomeMobility,2013-04-11 07:10:45,True
u31,HomeMobility,2013-04-11 07:30:45,True
u31,HomeMobility,2013-04-11 07:50:45,True
u31,HomeMobility,2013-04-11 08:10:45,True
u31,HomeMobility,2013-04-11 08:30:45,True
u31,HomeMobility,2013-04-11 08:50:45,True
u31,HomeMobility,2013-04-11 09:10:45,True
u31,HomeMobility,2013-04-11 09:30:45,True
u31,HomeMobility,2013-04-11 09:50:45,True
u31,HomeMobility,2013-04-11 10:10:45,True
u31,HomeMobility,2013-04-11 10:30:45,True
u31,HomeMobility,2013-04-11 10:50:45,True
u31,HomeMobility,2013-04-11 11:10:45,True
u31,HomeMobility,2013-04-11 11:30:45,True
u31,HomeMobility,2013-04-11 11:50:45,True
u31,HomeMobility,2013-04-11 12:10:45,False
u31,HomeMobility,2013-04-11 12:30:45,False
u31,HomeMobility,2013-04-11 12:50:45,False
u31,HomeMobility,2013-04-11 13:10:45,False
u31,HomeMobility,2013-04-11 13:30:45,False
u31,HomeMobility,2013-04-11 13:50:48,False
u31,HomeMobility,2013-04-11 14:10:45,False
u31,HomeMobility,2013-04-11 14:30:45,False
u31,HomeMobility,2013-04-11 14:50:45,False
u31,HomeMobility,2013-04-11 15:10:45,False
u31,HomeMobility,2013-04-11 15:30:45,False
u31,HomeMobility,2013-04-11 15:50:45,False
u31,HomeMobility,2013-04-11 16:10:45,False
u31,HomeMobility,2013-04-11 16:30:45,False
u31,HomeMobility,2013-04-11 16:50:45,False
u31,HomeMobility,2013-04-11 17:10:45,False
u31,HomeMobility,2013-04-11 17:30:45,False
u31,HomeMobility,2013-04-11 17:50:45,False
u31,HomeMobility,2013-04-11 18:10:45,False
u31,HomeMobility,2013-04-11 18:30:45,False
u31,HomeMobility,2013-04-11 18:50:45,False
u31,HomeMobility,2013-04-11 19:09:16,False
u31,HomeMobility,2013-04-11 19:30:45,False
u31,HomeMobility,2013-04-11 19:50:45,False
u31,HomeMobility,2013-04-11 20:10:45,False
u31,HomeMobility,2013-04-11 20:30:45,False
u31,HomeMobility,2013-04-11 20:50:45,False
u31,HomeMobility,2013-04-11 21:10:45,False
u31,HomeMobility,2013-04-11 21:30:45,False
u31,HomeMobility,2013-04-11 21:50:45,False
u31,HomeMobility,2013-04-11 22:10:45,False
u31,HomeMobility,2013-04-11 22:30:45,False
u31,HomeMobility,2013-04-11 22:50:45,False
u31,HomeMobility,2013-04-11 23:10:45,False
u31,HomeMobility,2013-04-11 23:30:45,False
u31,HomeMobility,2013-04-11 23:50:45,False
u31,HomeMobility,2013-04-12 00:10:45,False
u31,HomeMobility,2013-04-12 00:30:45,False
u31,HomeMobility,2013-04-12 00:50:45,False
u31,HomeMobility,2013-04-12 01:10:45,False
u31,HomeMobility,2013-04-12 01:30:45,False
u31,HomeMobility,2013-04-12 01:50:45,False
u31,HomeMobility,2013-04-12 02:10:45,False
u31,HomeMobility,2013-04-12 02:30:45,False
u31,HomeMobility,2013-04-12 02:50:45,False
u31,HomeMobility,2013-04-12 02:58:50,False
u31,HomeMobility,2013-04-12 03:30:45,True
u31,HomeMobility,2013-04-12 03:50:45,True
u31,HomeMobility,2013-04-12 04:10:45,True
u31,HomeMobility,2013-04-12 04:30:45,True
u31,HomeMobility,2013-04-12 04:50:45,True
u31,HomeMobility,2013-04-12 05:10:45,True
u31,HomeMobility,2013-04-12 05:30:45,True
u31,HomeMobility,2013-04-12 05:50:45,True
u31,HomeMobility,2013-04-12 06:10:45,True
u31,HomeMobility,2013-04-12 06:30:45,True
u31,HomeMobility,2013-04-12 06:50:45,True
u31,HomeMobility,2013-04-12 07:10:45,True
u31,HomeMobility,2013-04-12 07:30:45,True
u31,HomeMobility,2013-04-12 07:50:45,True
u31,HomeMobility,2013-04-12 08:10:45,True
u31,HomeMobility,2013-04-12 08:30:45,True
u31,HomeMobility,2013-04-12 08:50:45,True
u31,HomeMobility,2013-04-12 10:18:57,True
u31,HomeMobility,2013-04-12 10:38:57,True
u31,HomeMobility,2013-04-12 10:58:57,True
u31,HomeMobility,2013-04-12 11:18:57,False
u31,HomeMobility,2013-04-12 11:38:57,False
u31,HomeMobility,2013-04-12 11:58:57,False
u31,HomeMobility,2013-04-12 12:18:57,False
u31,HomeMobility,2013-04-12 12:38:57,True
u31,HomeMobility,2013-04-12 12:58:59,False
u31,HomeMobility,2013-04-12 13:18:34,False
u31,HomeMobility,2013-04-12 13:38:57,False
u31,HomeMobility,2013-04-12 13:58:59,True
u31,HomeMobility,2013-04-12 14:18:57,True
u31,HomeMobility,2013-04-12 14:38:57,True
u31,HomeMobility,2013-04-12 14:58:57,True
u31,HomeMobility,2013-04-12 15:18:57,True
u31,HomeMobility,2013-04-12 15:38:57,True
u31,HomeMobility,2013-04-12 15:58:57,True
u31,HomeMobility,2013-04-12 16:18:57,True
u31,HomeMobility,2013-04-12 16:38:57,True
u31,HomeMobility,2013-04-12 16:58:57,True
u31,HomeMobility,2013-04-12 17:18:57,True
u31,HomeMobility,2013-04-12 17:38:57,True
u31,HomeMobility,2013-04-12 17:58:57,True
u31,HomeMobility,2013-04-12 18:18:57,True
u31,HomeMobility,2013-04-12 18:38:57,True
u31,HomeMobility,2013-04-12 18:58:57,True
u31,HomeMobility,2013-04-12 19:18:57,True
u31,HomeMobility,2013-04-12 19:38:57,True
u31,HomeMobility,2013-04-12 19:58:57,True
u31,HomeMobility,2013-04-12 20:18:57,True
u31,HomeMobility,2013-04-12 20:38:57,True
u31,HomeMobility,2013-04-12 20:58:57,True
u31,HomeMobility,2013-04-12 21:18:57,True
u31,HomeMobility,2013-04-12 21:39:03,True
u31,HomeMobility,2013-04-12 21:58:57,True
u31,HomeMobility,2013-04-12 22:18:57,True
u31,HomeMobility,2013-04-12 22:38:57,True
u31,HomeMobility,2013-04-12 22:58:57,True
u31,HomeMobility,2013-04-12 23:18:57,True
u31,HomeMobility,2013-04-12 23:38:57,True
u31,HomeMobility,2013-04-12 23:58:57,True
u31,HomeMobility,2013-04-13 00:18:57,True
u31,HomeMobility,2013-04-13 00:38:57,True
u31,HomeMobility,2013-04-13 00:58:57,True
u31,HomeMobility,2013-04-13 01:18:57,True
u31,HomeMobility,2013-04-13 01:38:57,True
u31,HomeMobility,2013-04-13 01:58:57,True
u31,HomeMobility,2013-04-13 02:18:57,True
u31,HomeMobility,2013-04-13 02:38:57,True
u31,HomeMobility,2013-04-13 02:58:57,True
u31,HomeMobility,2013-04-13 03:18:57,True
u31,HomeMobility,2013-04-13 03:38:57,True
u31,HomeMobility,2013-04-13 03:58:57,True
u31,HomeMobility,2013-04-13 04:18:57,True
u31,HomeMobility,2013-04-13 04:38:57,True
u31,HomeMobility,2013-04-13 04:58:57,True
u31,HomeMobility,2013-04-13 05:18:57,True
u31,HomeMobility,2013-04-13 05:38:57,True
u31,HomeMobility,2013-04-13 05:58:57,True
u31,HomeMobility,2013-04-13 06:18:57,True
u31,HomeMobility,2013-04-13 06:38:57,True
u31,HomeMobility,2013-04-13 06:58:57,True
u31,HomeMobility,2013-04-13 07:18:57,True
u31,HomeMobility,2013-04-13 07:38:57,True
u31,HomeMobility,2013-04-13 07:58:57,True
u31,HomeMobility,2013-04-13 08:18:57,True
u31,HomeMobility,2013-04-13 08:38:57,True
u31,HomeMobility,2013-04-13 08:58:57,True
u31,HomeMobility,2013-04-13 09:18:57,True
u31,HomeMobility,2013-04-13 09:38:57,True
u31,HomeMobility,2013-04-13 09:58:57,True
u31,HomeMobility,2013-04-13 10:19:01,False
u31,HomeMobility,2013-04-13 10:39:00,False
u31,HomeMobility,2013-04-13 10:59:02,False
u31,HomeMobility,2013-04-13 11:19:01,False
u31,HomeMobility,2013-04-13 11:39:02,False
u31,HomeMobility,2013-04-13 11:59:01,False
u31,HomeMobility,2013-04-13 12:19:03,False
u31,HomeMobility,2013-04-13 12:39:00,False
u31,HomeMobility,2013-04-13 12:58:57,False
u31,HomeMobility,2013-04-13 13:18:57,False
u31,HomeMobility,2013-04-13 13:39:01,False
u31,HomeMobility,2013-04-13 13:58:57,False
u31,HomeMobility,2013-04-13 14:18:57,False
u31,HomeMobility,2013-04-13 14:38:58,False
u31,HomeMobility,2013-04-13 14:58:58,False
u31,HomeMobility,2013-04-13 15:18:59,False
u31,HomeMobility,2013-04-13 15:38:57,False
u31,HomeMobility,2013-04-13 15:59:00,False
u31,HomeMobility,2013-04-13 16:18:59,False
u31,HomeMobility,2013-04-13 16:38:57,False
u31,HomeMobility,2013-04-13 16:58:57,False
u31,HomeMobility,2013-04-13 17:18:57,False
u31,HomeMobility,2013-04-13 17:38:57,False
u31,HomeMobility,2013-04-13 17:58:59,False
u31,HomeMobility,2013-04-13 18:19:00,False
u31,HomeMobility,2013-04-13 18:38:57,False
u31,HomeMobility,2013-04-13 18:58:58,False
u31,HomeMobility,2013-04-13 19:18:57,False
u31,HomeMobility,2013-04-13 19:38:59,False
u31,HomeMobility,2013-04-13 19:58:57,False
u31,HomeMobility,2013-04-13 20:18:59,False
u31,HomeMobility,2013-04-13 20:39:01,False
u31,HomeMobility,2013-04-13 20:58:58,False
u31,HomeMobility,2013-04-13 21:19:02,False
u31,HomeMobility,2013-04-13 21:39:02,False
u31,HomeMobility,2013-04-13 21:46:43,False
u31,HomeMobility,2013-04-13 22:17:59,False
u31,HomeMobility,2013-04-13 22:38:57,True
u31,HomeMobility,2013-04-13 22:58:57,True
u31,HomeMobility,2013-04-13 23:18:57,False
u31,HomeMobility,2013-04-13 23:38:57,False
u31,HomeMobility,2013-04-13 23:58:57,False
u31,HomeMobility,2013-04-14 00:18:58,False
u31,HomeMobility,2013-04-14 00:37:03,False
u31,HomeMobility,2013-04-14 00:58:57,False
u31,HomeMobility,2013-04-14 01:17:15,False
u31,HomeMobility,2013-04-14 01:38:57,False
u31,HomeMobility,2013-04-14 01:58:57,False
u31,HomeMobility,2013-04-14 02:18:58,False
u31,HomeMobility,2013-04-14 02:38:37,False
u31,HomeMobility,2013-04-14 02:58:57,False
u31,HomeMobility,2013-04-14 03:18:58,False
u31,HomeMobility,2013-04-14 03:39:03,True
u31,HomeMobility,2013-04-14 03:58:57,True
u31,HomeMobility,2013-04-14 04:18:57,True
u31,HomeMobility,2013-04-14 04:38:57,True
u31,HomeMobility,2013-04-14 04:58:57,True
u31,HomeMobility,2013-04-14 05:18:57,True
u31,HomeMobility,2013-04-14 05:38:57,True
u31,HomeMobility,2013-04-14 05:58:57,True
u31,HomeMobility,2013-04-14 06:18:57,True
u31,HomeMobility,2013-04-14 06:38:57,True
u31,HomeMobility,2013-04-14 06:58:57,True
u31,HomeMobility,2013-04-14 07:18:57,True
u31,HomeMobility,2013-04-14 07:38:57,True
u31,HomeMobility,2013-04-14 07:58:57,True
u31,HomeMobility,2013-04-14 08:18:57,True
u31,HomeMobility,2013-04-14 08:38:57,True
u31,HomeMobility,2013-04-14 08:58:57,True
u31,HomeMobility,2013-04-14 09:18:57,True
u31,HomeMobility,2013-04-14 09:38:57,True
u31,HomeMobility,2013-04-14 09:58:57,True
u31,HomeMobility,2013-04-14 10:18:57,True
u31,HomeMobility,2013-04-14 10:38:57,True
u31,HomeMobility,2013-04-14 10:58:57,True
u31,HomeMobility,2013-04-14 11:18:57,True
u31,HomeMobility,2013-04-14 11:38:57,True
u31,HomeMobility,2013-04-14 11:58:57,True
u31,HomeMobility,2013-04-14 12:18:57,True
u31,HomeMobility,2013-04-14 12:38:57,True
u31,HomeMobility,2013-04-14 12:58:57,True
u31,HomeMobility,2013-04-14 13:18:57,True
u31,HomeMobility,2013-04-14 13:38:57,True
u31,HomeMobility,2013-04-14 13:58:57,False
u31,HomeMobility,2013-04-14 14:18:57,False
u31,HomeMobility,2013-04-14 14:38:57,False
u31,HomeMobility,2013-04-14 14:58:57,False
u31,HomeMobility,2013-04-14 15:18:57,False
u31,HomeMobility,2013-04-14 15:38:57,False
u31,HomeMobility,2013-04-14 15:58:57,False
u31,HomeMobility,2013-04-14 16:18:57,False
u31,HomeMobility,2013-04-14 16:38:57,False
u31,HomeMobility,2013-04-14 16:58:58,False
u31,HomeMobility,2013-04-14 17:18:57,False
u31,HomeMobility,2013-04-14 17:37:31,False
u31,HomeMobility,2013-04-14 17:57:54,False
u31,HomeMobility,2013-04-14 18:18:57,False
u31,HomeMobility,2013-04-14 18:38:57,False
u31,HomeMobility,2013-04-14 18:58:57,False
u31,HomeMobility,2013-04-14 19:18:57,False
u31,HomeMobility,2013-04-14 19:37:14,False
u31,HomeMobility,2013-04-14 19:58:57,False
u31,HomeMobility,2013-04-14 20:18:57,False
u31,HomeMobility,2013-04-14 20:37:48,False
u31,HomeMobility,2013-04-14 20:58:57,False
u31,HomeMobility,2013-04-14 21:18:57,False
u31,HomeMobility,2013-04-14 21:38:57,False
u31,HomeMobility,2013-04-14 21:58:57,False
u31,HomeMobility,2013-04-14 22:18:57,False
u31,HomeMobility,2013-04-14 22:38:57,False
u31,HomeMobility,2013-04-14 22:58:57,False
u31,HomeMobility,2013-04-14 23:18:57,False
u31,HomeMobility,2013-04-14 23:36:59,False
u31,HomeMobility,2013-04-14 23:58:58,False
u31,HomeMobility,2013-04-15 00:18:57,False
u31,HomeMobility,2013-04-15 00:37:01,False
u31,HomeMobility,2013-04-15 00:58:57,False
u31,HomeMobility,2013-04-15 01:18:58,False
u31,HomeMobility,2013-04-15 01:38:57,False
u31,HomeMobility,2013-04-15 01:58:57,False
u31,HomeMobility,2013-04-15 02:18:57,False
u31,HomeMobility,2013-04-15 02:38:57,False
u31,HomeMobility,2013-04-15 02:58:57,False
u31,HomeMobility,2013-04-15 03:18:22,False
u31,HomeMobility,2013-04-15 03:38:57,False
u31,HomeMobility,2013-04-15 03:58:57,False
u31,HomeMobility,2013-04-15 04:18:57,True
u31,HomeMobility,2013-04-15 04:38:57,True
u31,HomeMobility,2013-04-15 04:58:57,True
u31,HomeMobility,2013-04-15 05:18:57,True
u31,HomeMobility,2013-04-15 05:38:57,True
u31,HomeMobility,2013-04-15 05:58:57,True
u31,HomeMobility,2013-04-15 06:18:57,True
u31,HomeMobility,2013-04-15 06:38:57,True
u31,HomeMobility,2013-04-15 06:58:57,True
u31,HomeMobility,2013-04-15 07:18:57,True
u31,HomeMobility,2013-04-15 07:38:57,True
u31,HomeMobility,2013-04-15 07:58:57,True
u31,HomeMobility,2013-04-15 08:18:57,True
u31,HomeMobility,2013-04-15 08:38:57,True
u31,HomeMobility,2013-04-15 08:58:57,True
u31,HomeMobility,2013-04-15 09:18:57,True
u31,HomeMobility,2013-04-15 09:38:57,True
u31,HomeMobility,2013-04-15 09:58:57,True
u31,HomeMobility,2013-04-15 10:19:04,True
u31,HomeMobility,2013-04-15 10:38:57,True
u31,HomeMobility,2013-04-15 10:58:57,True
u31,HomeMobility,2013-04-15 11:18:57,False
u31,HomeMobility,2013-04-15 11:38:57,False
u31,HomeMobility,2013-04-15 11:58:57,False
u31,HomeMobility,2013-04-15 12:18:57,False
u31,HomeMobility,2013-04-15 12:38:58,False
u31,HomeMobility,2013-04-15 12:58:57,False
u31,HomeMobility,2013-04-15 13:18:57,True
u31,HomeMobility,2013-04-15 13:38:57,True
u31,HomeMobility,2013-04-15 13:58:57,True
u31,HomeMobility,2013-04-15 14:18:57,True
u31,HomeMobility,2013-04-15 14:38:57,True
u31,HomeMobility,2013-04-15 14:58:57,False
u31,HomeMobility,2013-04-15 15:18:57,False
u31,HomeMobility,2013-04-15 15:38:57,False
u31,HomeMobility,2013-04-15 15:58:57,False
u31,HomeMobility,2013-04-15 16:18:57,False
u31,HomeMobility,2013-04-15 16:37:10,False
u31,HomeMobility,2013-04-15 16:58:57,False
u31,HomeMobility,2013-04-15 17:18:57,False
u31,HomeMobility,2013-04-15 17:38:57,False
u31,HomeMobility,2013-04-15 17:57:38,False
u31,HomeMobility,2013-04-15 18:17:34,False
u31,HomeMobility,2013-04-15 18:38:57,False
u31,HomeMobility,2013-04-15 18:58:57,False
u31,HomeMobility,2013-04-15 19:18:57,False
u31,HomeMobility,2013-04-15 19:38:57,False
u31,HomeMobility,2013-04-15 19:58:57,False
u31,HomeMobility,2013-04-15 20:18:57,False
u31,HomeMobility,2013-04-15 20:38:57,False
u31,HomeMobility,2013-04-15 20:58:57,False
u31,HomeMobility,2013-04-15 21:18:57,False
u31,HomeMobility,2013-04-15 21:38:57,False
u31,HomeMobility,2013-04-15 21:57:45,False
u31,HomeMobility,2013-04-15 22:18:57,False
u31,HomeMobility,2013-04-15 22:38:57,False
u31,HomeMobility,2013-04-15 22:58:57,False
u31,HomeMobility,2013-04-15 23:18:58,False
u31,HomeMobility,2013-04-15 23:38:57,False
u31,HomeMobility,2013-04-15 23:58:57,False
u31,HomeMobility,2013-04-16 00:18:57,False
u31,HomeMobility,2013-04-16 00:38:57,False
u31,HomeMobility,2013-04-16 00:58:57,False
u31,HomeMobility,2013-04-16 01:18:57,False
u31,HomeMobility,2013-04-16 01:38:15,False
u31,HomeMobility,2013-04-16 01:58:57,False
u31,HomeMobility,2013-04-16 02:18:57,True
u31,HomeMobility,2013-04-16 02:38:57,True
u31,HomeMobility,2013-04-16 02:58:57,True
u31,HomeMobility,2013-04-16 03:18:57,True
u31,HomeMobility,2013-04-16 03:38:57,True
u31,HomeMobility,2013-04-16 03:58:57,True
u31,HomeMobility,2013-04-16 04:18:57,True
u31,HomeMobility,2013-04-16 04:38:57,True
u31,HomeMobility,2013-04-16 04:58:57,True
u31,HomeMobility,2013-04-16 05:18:57,True
u31,HomeMobility,2013-04-16 05:38:57,True
u31,HomeMobility,2013-04-16 05:58:57,True
u31,HomeMobility,2013-04-16 06:18:57,True
u31,HomeMobility,2013-04-16 06:38:57,True
u31,HomeMobility,2013-04-16 06:58:57,True
u31,HomeMobility,2013-04-16 07:18:57,True
u31,HomeMobility,2013-04-16 07:38:57,True
u31,HomeMobility,2013-04-16 07:58:57,True
u31,HomeMobility,2013-04-16 08:18:57,True
u31,HomeMobility,2013-04-16 08:38:57,True
u31,HomeMobility,2013-04-16 08:58:24,True
u31,HomeMobility,2013-04-16 09:18:57,True
u31,HomeMobility,2013-04-16 09:38:57,True
u31,HomeMobility,2013-04-16 09:58:57,True
u31,HomeMobility,2013-04-16 10:18:57,True
u31,HomeMobility,2013-04-16 10:38:57,True
u31,HomeMobility,2013-04-16 10:58:57,True
u31,HomeMobility,2013-04-16 11:18:57,True
u31,HomeMobility,2013-04-16 11:38:57,True
u31,HomeMobility,2013-04-16 11:58:57,True
u31,HomeMobility,2013-04-16 12:18:57,True
u31,HomeMobility,2013-04-16 12:38:57,True
u31,HomeMobility,2013-04-16 12:58:57,True
u31,HomeMobility,2013-04-16 13:18:58,False
u31,HomeMobility,2013-04-16 13:38:57,False
u31,HomeMobility,2013-04-16 13:58:57,False
u31,HomeMobility,2013-04-16 14:18:57,False
u31,HomeMobility,2013-04-16 14:38:57,False
u31,HomeMobility,2013-04-16 14:58:57,False
u31,HomeMobility,2013-04-16 15:18:57,False
u31,HomeMobility,2013-04-16 15:38:57,False
u31,HomeMobility,2013-04-16 15:58:57,False
u31,HomeMobility,2013-04-16 16:18:57,False
u31,HomeMobility,2013-04-16 16:38:57,False
u31,HomeMobility,2013-04-16 16:58:57,False
u31,HomeMobility,2013-04-16 17:18:57,False
u31,HomeMobility,2013-04-16 17:38:57,False
u31,HomeMobility,2013-04-16 17:58:57,False
u31,HomeMobility,2013-04-16 18:18:57,False
u31,HomeMobility,2013-04-16 18:37:15,False
u31,HomeMobility,2013-04-16 18:58:57,False
u31,HomeMobility,2013-04-16 19:18:57,False
u31,HomeMobility,2013-04-16 19:38:57,False
u31,HomeMobility,2013-04-16 19:58:57,False
u31,HomeMobility,2013-04-16 20:18:58,False
u31,HomeMobility,2013-04-16 20:38:58,False
u31,HomeMobility,2013-04-16 20:58:57,False
u31,HomeMobility,2013-04-16 21:18:57,False
u31,HomeMobility,2013-04-16 21:38:57,False
u31,HomeMobility,2013-04-16 21:58:57,False
u31,HomeMobility,2013-04-16 22:18:57,False
u31,HomeMobility,2013-04-16 22:38:57,False
u31,HomeMobility,2013-04-16 22:58:57,False
u31,HomeMobility,2013-04-16 23:18:57,False
u31,HomeMobility,2013-04-16 23:38:02,False
u31,HomeMobility,2013-04-16 23:58:57,False
u31,HomeMobility,2013-04-17 00:18:57,False
u31,HomeMobility,2013-04-17 00:38:57,True
u31,HomeMobility,2013-04-17 00:58:57,True
u31,HomeMobility,2013-04-17 01:18:57,True
u31,HomeMobility,2013-04-17 01:38:57,True
u31,HomeMobility,2013-04-17 01:58:57,True
u31,HomeMobility,2013-04-17 02:18:13,True
u31,HomeMobility,2013-04-17 02:38:57,True
u31,HomeMobility,2013-04-17 02:58:57,True
u31,HomeMobility,2013-04-17 03:18:57,True
u31,HomeMobility,2013-04-17 03:38:57,True
u31,HomeMobility,2013-04-17 03:58:57,True
u31,HomeMobility,2013-04-17 04:18:19,True
u31,HomeMobility,2013-04-17 04:38:57,True
u31,HomeMobility,2013-04-17 04:58:57,True
u31,HomeMobility,2013-04-17 05:18:20,True
u31,HomeMobility,2013-04-17 05:38:57,True
u31,HomeMobility,2013-04-17 05:58:57,True
u31,HomeMobility,2013-04-17 06:18:57,True
u31,HomeMobility,2013-04-17 06:38:57,True
u31,HomeMobility,2013-04-17 06:58:57,True
u31,HomeMobility,2013-04-17 07:18:26,True
u31,HomeMobility,2013-04-17 07:38:57,True
u31,HomeMobility,2013-04-17 07:58:57,True
u31,HomeMobility,2013-04-17 08:18:28,True
u31,HomeMobility,2013-04-17 08:38:57,True
u31,HomeMobility,2013-04-17 08:58:57,True
u31,HomeMobility,2013-04-17 09:18:57,True
u31,HomeMobility,2013-04-17 09:38:57,True
u31,HomeMobility,2013-04-17 09:58:57,True
u31,HomeMobility,2013-04-17 10:18:57,True
u31,HomeMobility,2013-04-17 10:38:57,True
u31,HomeMobility,2013-04-17 10:58:57,True
u31,HomeMobility,2013-04-17 11:18:57,False
u31,HomeMobility,2013-04-17 11:38:57,False
u31,HomeMobility,2013-04-17 11:58:20,False
u31,HomeMobility,2013-04-17 12:18:57,False
u31,HomeMobility,2013-04-17 12:38:46,False
u31,HomeMobility,2013-04-17 12:58:57,False
u31,HomeMobility,2013-04-17 13:18:57,True
u31,HomeMobility,2013-04-17 13:38:57,True
u31,HomeMobility,2013-04-17 13:58:57,True
u31,HomeMobility,2013-04-17 14:18:57,True
u31,HomeMobility,2013-04-17 14:38:57,True
u31,HomeMobility,2013-04-17 14:58:57,True
u31,HomeMobility,2013-04-17 15:18:57,True
u31,HomeMobility,2013-04-17 15:38:57,True
u31,HomeMobility,2013-04-17 15:58:57,True
u31,HomeMobility,2013-04-17 16:18:57,True
u31,HomeMobility,2013-04-17 16:38:57,True
u31,HomeMobility,2013-04-17 16:58:57,True
u31,HomeMobility,2013-04-17 17:18:57,True
u31,HomeMobility,2013-04-17 17:38:57,True
u31,HomeMobility,2013-04-17 17:58:57,False
u31,HomeMobility,2013-04-17 18:18:57,False
u31,HomeMobility,2013-04-17 18:38:57,False
u31,HomeMobility,2013-04-17 18:58:14,False
u31,HomeMobility,2013-04-17 19:18:57,False
u31,HomeMobility,2013-04-17 19:38:36,False
u31,HomeMobility,2013-04-17 19:57:41,False
u31,HomeMobility,2013-04-17 20:18:57,False
u31,HomeMobility,2013-04-17 20:38:57,False
u31,HomeMobility,2013-04-17 20:57:44,False
u31,HomeMobility,2013-04-17 21:18:57,False
u31,HomeMobility,2013-04-17 21:38:57,False
u31,HomeMobility,2013-04-17 21:57:46,False
u31,HomeMobility,2013-04-17 22:18:58,False
u31,HomeMobility,2013-04-17 22:38:57,False
u31,HomeMobility,2013-04-17 22:58:57,False
u31,HomeMobility,2013-04-17 23:18:57,False
u31,HomeMobility,2013-04-17 23:38:58,False
u31,HomeMobility,2013-04-17 23:58:57,False
u31,HomeMobility,2013-04-18 00:18:57,False
u31,HomeMobility,2013-04-18 00:38:57,False
u31,HomeMobility,2013-04-18 00:58:57,False
u31,HomeMobility,2013-04-18 01:18:57,False
u31,HomeMobility,2013-04-18 01:38:57,False
u31,HomeMobility,2013-04-18 01:57:55,False
u31,HomeMobility,2013-04-18 02:18:57,False
u31,HomeMobility,2013-04-18 02:38:57,False
u31,HomeMobility,2013-04-18 02:58:57,False
u31,HomeMobility,2013-04-18 03:18:57,False
u31,HomeMobility,2013-04-18 03:37:08,True
u31,HomeMobility,2013-04-18 03:58:57,True
u31,HomeMobility,2013-04-18 04:18:57,True
u31,HomeMobility,2013-04-18 04:38:57,True
u31,HomeMobility,2013-04-18 04:58:02,True
u31,HomeMobility,2013-04-18 05:18:57,True
u31,HomeMobility,2013-04-18 05:38:57,True
u31,HomeMobility,2013-04-18 05:58:57,True
u31,HomeMobility,2013-04-18 06:18:57,True
u31,HomeMobility,2013-04-18 06:38:57,True
u31,HomeMobility,2013-04-18 06:58:06,True
u31,HomeMobility,2013-04-18 07:18:57,True
u31,HomeMobility,2013-04-18 07:38:57,True
u31,HomeMobility,2013-04-18 07:58:57,True
u31,HomeMobility,2013-04-18 08:18:57,True
u31,HomeMobility,2013-04-18 08:38:57,True
u31,HomeMobility,2013-04-18 08:58:57,True
u31,HomeMobility,2013-04-18 09:18:57,True
u31,HomeMobility,2013-04-18 09:38:57,True
u31,HomeMobility,2013-04-18 09:58:57,True
u31,HomeMobility,2013-04-18 10:18:57,True
u31,HomeMobility,2013-04-18 10:38:57,True
u31,HomeMobility,2013-04-18 10:58:57,True
u31,HomeMobility,2013-04-18 11:18:57,True
u31,HomeMobility,2013-04-18 11:38:57,True
u31,HomeMobility,2013-04-18 11:58:59,False
u31,HomeMobility,2013-04-18 12:18:57,False
u31,HomeMobility,2013-04-18 12:38:57,False
u31,HomeMobility,2013-04-18 12:58:59,False
u31,HomeMobility,2013-04-18 13:18:57,False
u31,HomeMobility,2013-04-18 13:38:57,False
u31,HomeMobility,2013-04-18 13:58:57,False
u31,HomeMobility,2013-04-18 14:18:57,False
u31,HomeMobility,2013-04-18 14:38:57,False
u31,HomeMobility,2013-04-18 14:58:57,False
u31,HomeMobility,2013-04-18 15:18:57,False
u31,HomeMobility,2013-04-18 15:38:57,False
u31,HomeMobility,2013-04-18 15:57:15,False
u31,HomeMobility,2013-04-18 16:18:57,False
u31,HomeMobility,2013-04-18 16:38:57,False
u31,HomeMobility,2013-04-18 16:58:57,False
u31,HomeMobility,2013-04-18 17:18:57,False
u31,HomeMobility,2013-04-18 17:38:57,False
u31,HomeMobility,2013-04-18 17:58:57,False
u31,HomeMobility,2013-04-18 18:18:57,False
u31,HomeMobility,2013-04-18 18:38:57,False
u31,HomeMobility,2013-04-18 18:58:57,False
u31,HomeMobility,2013-04-18 19:18:45,False
u31,HomeMobility,2013-04-18 19:38:57,False
u31,HomeMobility,2013-04-18 19:58:57,False
u31,HomeMobility,2013-04-18 20:18:57,False
u31,HomeMobility,2013-04-18 20:38:57,False
u31,HomeMobility,2013-04-18 20:58:57,False
u31,HomeMobility,2013-04-18 21:18:57,False
u31,HomeMobility,2013-04-18 21:38:57,False
u31,HomeMobility,2013-04-18 21:58:57,False
u31,HomeMobility,2013-04-18 22:18:57,False
u31,HomeMobility,2013-04-18 22:38:57,False
u31,HomeMobility,2013-04-18 22:58:10,False
u31,HomeMobility,2013-04-18 23:18:57,False
u31,HomeMobility,2013-04-18 23:38:57,False
u31,HomeMobility,2013-04-18 23:58:59,False
u31,HomeMobility,2013-04-19 00:18:58,False
u31,HomeMobility,2013-04-19 00:38:57,False
u31,HomeMobility,2013-04-19 00:58:57,False
u31,HomeMobility,2013-04-19 01:18:57,False
u31,HomeMobility,2013-04-19 01:38:57,False
